"KEGG_ID"	"ENTREZID"	"SYMBOL"	"PATHWAY"
"349"	"hsa00072"	"622"	"BDH1"	"Synthesis and degradation of ketone bodies"
"350"	"hsa00072"	"64064"	"OXCT2"	"Synthesis and degradation of ketone bodies"
"351"	"hsa00100"	"1056"	"CEL"	"Steroid biosynthesis"
"352"	"hsa00100"	"10682"	"EBP"	"Steroid biosynthesis"
"353"	"hsa00100"	"120227"	"CYP2R1"	"Steroid biosynthesis"
"354"	"hsa00100"	"1591"	"CYP24A1"	"Steroid biosynthesis"
"355"	"hsa00100"	"1594"	"CYP27B1"	"Steroid biosynthesis"
"356"	"hsa00100"	"1595"	"CYP51A1"	"Steroid biosynthesis"
"357"	"hsa00100"	"1717"	"DHCR7"	"Steroid biosynthesis"
"358"	"hsa00100"	"1718"	"DHCR24"	"Steroid biosynthesis"
"359"	"hsa00100"	"2222"	"FDFT1"	"Steroid biosynthesis"
"360"	"hsa00100"	"3988"	"LIPA"	"Steroid biosynthesis"
"361"	"hsa00100"	"4047"	"LSS"	"Steroid biosynthesis"
"362"	"hsa00100"	"50814"	"NSDHL"	"Steroid biosynthesis"
"363"	"hsa00100"	"51478"	"HSD17B7"	"Steroid biosynthesis"
"364"	"hsa00100"	"6307"	"MSMO1"	"Steroid biosynthesis"
"365"	"hsa00100"	"6309"	"SC5D"	"Steroid biosynthesis"
"366"	"hsa00100"	"6646"	"SOAT1"	"Steroid biosynthesis"
"367"	"hsa00100"	"6713"	"SQLE"	"Steroid biosynthesis"
"368"	"hsa00100"	"7108"	"TM7SF2"	"Steroid biosynthesis"
"369"	"hsa00100"	"8435"	"SOAT2"	"Steroid biosynthesis"
"370"	"hsa00120"	"10005"	"ACOT8"	"Primary bile acid biosynthesis"
"371"	"hsa00120"	"10858"	"CYP46A1"	"Primary bile acid biosynthesis"
"372"	"hsa00120"	"10998"	"SLC27A5"	"Primary bile acid biosynthesis"
"373"	"hsa00120"	"1109"	"AKR1C4"	"Primary bile acid biosynthesis"
"374"	"hsa00120"	"1581"	"CYP7A1"	"Primary bile acid biosynthesis"
"375"	"hsa00120"	"1582"	"CYP8B1"	"Primary bile acid biosynthesis"
"376"	"hsa00120"	"1593"	"CYP27A1"	"Primary bile acid biosynthesis"
"377"	"hsa00120"	"23600"	"AMACR"	"Primary bile acid biosynthesis"
"378"	"hsa00120"	"3295"	"HSD17B4"	"Primary bile acid biosynthesis"
"379"	"hsa00120"	"51302"	"CYP39A1"	"Primary bile acid biosynthesis"
"380"	"hsa00120"	"570"	"BAAT"	"Primary bile acid biosynthesis"
"381"	"hsa00120"	"6342"	"SCP2"	"Primary bile acid biosynthesis"
"382"	"hsa00120"	"6718"	"AKR1D1"	"Primary bile acid biosynthesis"
"383"	"hsa00120"	"80270"	"HSD3B7"	"Primary bile acid biosynthesis"
"384"	"hsa00120"	"8309"	"ACOX2"	"Primary bile acid biosynthesis"
"385"	"hsa00120"	"9023"	"CH25H"	"Primary bile acid biosynthesis"
"386"	"hsa00120"	"9420"	"CYP7B1"	"Primary bile acid biosynthesis"
"387"	"hsa00130"	"10229"	"COQ7"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"388"	"hsa00130"	"154807"	"VKORC1L1"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"389"	"hsa00130"	"1728"	"NQO1"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"390"	"hsa00130"	"2677"	"GGCX"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"391"	"hsa00130"	"27235"	"COQ2"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"392"	"hsa00130"	"3242"	"HPD"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"393"	"hsa00130"	"51004"	"COQ6"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"394"	"hsa00130"	"51805"	"COQ3"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"395"	"hsa00130"	"6898"	"TAT"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"396"	"hsa00130"	"79001"	"VKORC1"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"397"	"hsa00130"	"84274"	"COQ5"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"398"	"hsa00140"	"100861540"	"CYP3A7-CYP3A51P"	"Steroid hormone biosynthesis"
"399"	"hsa00140"	"10720"	"UGT2B11"	"Steroid hormone biosynthesis"
"400"	"hsa00140"	"10941"	"UGT2A1"	"Steroid hormone biosynthesis"
"401"	"hsa00140"	"1109"	"AKR1C4"	"Steroid hormone biosynthesis"
"402"	"hsa00140"	"1312"	"COMT"	"Steroid hormone biosynthesis"
"403"	"hsa00140"	"1543"	"CYP1A1"	"Steroid hormone biosynthesis"
"404"	"hsa00140"	"1544"	"CYP1A2"	"Steroid hormone biosynthesis"
"405"	"hsa00140"	"1545"	"CYP1B1"	"Steroid hormone biosynthesis"
"406"	"hsa00140"	"1551"	"CYP3A7"	"Steroid hormone biosynthesis"
"407"	"hsa00140"	"1571"	"CYP2E1"	"Steroid hormone biosynthesis"
"408"	"hsa00140"	"1576"	"CYP3A4"	"Steroid hormone biosynthesis"
"409"	"hsa00140"	"1577"	"CYP3A5"	"Steroid hormone biosynthesis"
"410"	"hsa00140"	"1581"	"CYP7A1"	"Steroid hormone biosynthesis"
"411"	"hsa00140"	"1583"	"CYP11A1"	"Steroid hormone biosynthesis"
"412"	"hsa00140"	"1584"	"CYP11B1"	"Steroid hormone biosynthesis"
"413"	"hsa00140"	"1585"	"CYP11B2"	"Steroid hormone biosynthesis"
"414"	"hsa00140"	"1586"	"CYP17A1"	"Steroid hormone biosynthesis"
"415"	"hsa00140"	"1588"	"CYP19A1"	"Steroid hormone biosynthesis"
"416"	"hsa00140"	"1589"	"CYP21A2"	"Steroid hormone biosynthesis"
"417"	"hsa00140"	"1645"	"AKR1C1"	"Steroid hormone biosynthesis"
"418"	"hsa00140"	"1646"	"AKR1C2"	"Steroid hormone biosynthesis"
"419"	"hsa00140"	"220074"	"LRTOMT"	"Steroid hormone biosynthesis"
"420"	"hsa00140"	"3283"	"HSD3B1"	"Steroid hormone biosynthesis"
"421"	"hsa00140"	"3284"	"HSD3B2"	"Steroid hormone biosynthesis"
"422"	"hsa00140"	"3290"	"HSD11B1"	"Steroid hormone biosynthesis"
"423"	"hsa00140"	"3291"	"HSD11B2"	"Steroid hormone biosynthesis"
"424"	"hsa00140"	"3292"	"HSD17B1"	"Steroid hormone biosynthesis"
"425"	"hsa00140"	"3293"	"HSD17B3"	"Steroid hormone biosynthesis"
"426"	"hsa00140"	"3294"	"HSD17B2"	"Steroid hormone biosynthesis"
"427"	"hsa00140"	"412"	"STS"	"Steroid hormone biosynthesis"
"428"	"hsa00140"	"51144"	"HSD17B12"	"Steroid hormone biosynthesis"
"429"	"hsa00140"	"51478"	"HSD17B7"	"Steroid hormone biosynthesis"
"430"	"hsa00140"	"54490"	"UGT2B28"	"Steroid hormone biosynthesis"
"431"	"hsa00140"	"54575"	"UGT1A10"	"Steroid hormone biosynthesis"
"432"	"hsa00140"	"54576"	"UGT1A8"	"Steroid hormone biosynthesis"
"433"	"hsa00140"	"54577"	"UGT1A7"	"Steroid hormone biosynthesis"
"434"	"hsa00140"	"54578"	"UGT1A6"	"Steroid hormone biosynthesis"
"435"	"hsa00140"	"54579"	"UGT1A5"	"Steroid hormone biosynthesis"
"436"	"hsa00140"	"54600"	"UGT1A9"	"Steroid hormone biosynthesis"
"437"	"hsa00140"	"54657"	"UGT1A4"	"Steroid hormone biosynthesis"
"438"	"hsa00140"	"54658"	"UGT1A1"	"Steroid hormone biosynthesis"
"439"	"hsa00140"	"54659"	"UGT1A3"	"Steroid hormone biosynthesis"
"440"	"hsa00140"	"574537"	"UGT2A2"	"Steroid hormone biosynthesis"
"441"	"hsa00140"	"6715"	"SRD5A1"	"Steroid hormone biosynthesis"
"442"	"hsa00140"	"6716"	"SRD5A2"	"Steroid hormone biosynthesis"
"443"	"hsa00140"	"6718"	"AKR1D1"	"Steroid hormone biosynthesis"
"444"	"hsa00140"	"6783"	"SULT1E1"	"Steroid hormone biosynthesis"
"445"	"hsa00140"	"6820"	"SULT2B1"	"Steroid hormone biosynthesis"
"446"	"hsa00140"	"7363"	"UGT2B4"	"Steroid hormone biosynthesis"
"447"	"hsa00140"	"7364"	"UGT2B7"	"Steroid hormone biosynthesis"
"448"	"hsa00140"	"7365"	"UGT2B10"	"Steroid hormone biosynthesis"
"449"	"hsa00140"	"7366"	"UGT2B15"	"Steroid hormone biosynthesis"
"450"	"hsa00140"	"7367"	"UGT2B17"	"Steroid hormone biosynthesis"
"451"	"hsa00140"	"79154"	"DHRS11"	"Steroid hormone biosynthesis"
"452"	"hsa00140"	"7923"	"HSD17B8"	"Steroid hormone biosynthesis"
"453"	"hsa00140"	"79644"	"SRD5A3"	"Steroid hormone biosynthesis"
"454"	"hsa00140"	"79799"	"UGT2A3"	"Steroid hormone biosynthesis"
"455"	"hsa00140"	"8630"	"HSD17B6"	"Steroid hormone biosynthesis"
"456"	"hsa00140"	"8644"	"AKR1C3"	"Steroid hormone biosynthesis"
"457"	"hsa00140"	"9420"	"CYP7B1"	"Steroid hormone biosynthesis"
"458"	"hsa00190"	"100532726"	"NDUFC2-KCTD14"	"Oxidative phosphorylation"
"459"	"hsa00190"	"10063"	"COX17"	"Oxidative phosphorylation"
"460"	"hsa00190"	"10312"	"TCIRG1"	"Oxidative phosphorylation"
"461"	"hsa00190"	"10476"	"ATP5PD"	"Oxidative phosphorylation"
"462"	"hsa00190"	"10632"	"ATP5MG"	"Oxidative phosphorylation"
"463"	"hsa00190"	"10975"	"UQCR11"	"Oxidative phosphorylation"
"464"	"hsa00190"	"125965"	"COX6B2"	"Oxidative phosphorylation"
"465"	"hsa00190"	"126328"	"NDUFA11"	"Oxidative phosphorylation"
"466"	"hsa00190"	"127124"	"ATP6V1G3"	"Oxidative phosphorylation"
"467"	"hsa00190"	"1327"	"COX4I1"	"Oxidative phosphorylation"
"468"	"hsa00190"	"1329"	"COX5B"	"Oxidative phosphorylation"
"469"	"hsa00190"	"1337"	"COX6A1"	"Oxidative phosphorylation"
"470"	"hsa00190"	"1339"	"COX6A2"	"Oxidative phosphorylation"
"471"	"hsa00190"	"1340"	"COX6B1"	"Oxidative phosphorylation"
"472"	"hsa00190"	"1345"	"COX6C"	"Oxidative phosphorylation"
"473"	"hsa00190"	"1346"	"COX7A1"	"Oxidative phosphorylation"
"474"	"hsa00190"	"1347"	"COX7A2"	"Oxidative phosphorylation"
"475"	"hsa00190"	"1349"	"COX7B"	"Oxidative phosphorylation"
"476"	"hsa00190"	"1350"	"COX7C"	"Oxidative phosphorylation"
"477"	"hsa00190"	"1351"	"COX8A"	"Oxidative phosphorylation"
"478"	"hsa00190"	"1352"	"COX10"	"Oxidative phosphorylation"
"479"	"hsa00190"	"1353"	"COX11"	"Oxidative phosphorylation"
"480"	"hsa00190"	"1355"	"COX15"	"Oxidative phosphorylation"
"481"	"hsa00190"	"1537"	"CYC1"	"Oxidative phosphorylation"
"482"	"hsa00190"	"155066"	"ATP6V0E2"	"Oxidative phosphorylation"
"483"	"hsa00190"	"170712"	"COX7B2"	"Oxidative phosphorylation"
"484"	"hsa00190"	"23545"	"ATP6V0A2"	"Oxidative phosphorylation"
"485"	"hsa00190"	"245972"	"ATP6V0D2"	"Oxidative phosphorylation"
"486"	"hsa00190"	"245973"	"ATP6V1C2"	"Oxidative phosphorylation"
"487"	"hsa00190"	"27068"	"PPA2"	"Oxidative phosphorylation"
"488"	"hsa00190"	"27089"	"UQCRQ"	"Oxidative phosphorylation"
"489"	"hsa00190"	"29796"	"UQCR10"	"Oxidative phosphorylation"
"490"	"hsa00190"	"341947"	"COX8C"	"Oxidative phosphorylation"
"491"	"hsa00190"	"374291"	"NDUFS7"	"Oxidative phosphorylation"
"492"	"hsa00190"	"440567"	"UQCRHL"	"Oxidative phosphorylation"
"493"	"hsa00190"	"4508"	"ATP6"	"Oxidative phosphorylation"
"494"	"hsa00190"	"4509"	"ATP8"	"Oxidative phosphorylation"
"495"	"hsa00190"	"4512"	"COX1"	"Oxidative phosphorylation"
"496"	"hsa00190"	"4513"	"COX2"	"Oxidative phosphorylation"
"497"	"hsa00190"	"4514"	"COX3"	"Oxidative phosphorylation"
"498"	"hsa00190"	"4519"	"CYTB"	"Oxidative phosphorylation"
"499"	"hsa00190"	"4535"	"ND1"	"Oxidative phosphorylation"
"500"	"hsa00190"	"4536"	"ND2"	"Oxidative phosphorylation"
"501"	"hsa00190"	"4537"	"ND3"	"Oxidative phosphorylation"
"502"	"hsa00190"	"4538"	"ND4"	"Oxidative phosphorylation"
"503"	"hsa00190"	"4539"	"ND4L"	"Oxidative phosphorylation"
"504"	"hsa00190"	"4540"	"ND5"	"Oxidative phosphorylation"
"505"	"hsa00190"	"4541"	"ND6"	"Oxidative phosphorylation"
"506"	"hsa00190"	"4694"	"NDUFA1"	"Oxidative phosphorylation"
"507"	"hsa00190"	"4695"	"NDUFA2"	"Oxidative phosphorylation"
"508"	"hsa00190"	"4696"	"NDUFA3"	"Oxidative phosphorylation"
"509"	"hsa00190"	"4697"	"NDUFA4"	"Oxidative phosphorylation"
"510"	"hsa00190"	"4698"	"NDUFA5"	"Oxidative phosphorylation"
"511"	"hsa00190"	"4700"	"NDUFA6"	"Oxidative phosphorylation"
"512"	"hsa00190"	"4701"	"NDUFA7"	"Oxidative phosphorylation"
"513"	"hsa00190"	"4702"	"NDUFA8"	"Oxidative phosphorylation"
"514"	"hsa00190"	"4704"	"NDUFA9"	"Oxidative phosphorylation"
"515"	"hsa00190"	"4705"	"NDUFA10"	"Oxidative phosphorylation"
"516"	"hsa00190"	"4706"	"NDUFAB1"	"Oxidative phosphorylation"
"517"	"hsa00190"	"4707"	"NDUFB1"	"Oxidative phosphorylation"
"518"	"hsa00190"	"4708"	"NDUFB2"	"Oxidative phosphorylation"
"519"	"hsa00190"	"4709"	"NDUFB3"	"Oxidative phosphorylation"
"520"	"hsa00190"	"4710"	"NDUFB4"	"Oxidative phosphorylation"
"521"	"hsa00190"	"4711"	"NDUFB5"	"Oxidative phosphorylation"
"522"	"hsa00190"	"4712"	"NDUFB6"	"Oxidative phosphorylation"
"523"	"hsa00190"	"4713"	"NDUFB7"	"Oxidative phosphorylation"
"524"	"hsa00190"	"4714"	"NDUFB8"	"Oxidative phosphorylation"
"525"	"hsa00190"	"4715"	"NDUFB9"	"Oxidative phosphorylation"
"526"	"hsa00190"	"4716"	"NDUFB10"	"Oxidative phosphorylation"
"527"	"hsa00190"	"4717"	"NDUFC1"	"Oxidative phosphorylation"
"528"	"hsa00190"	"4718"	"NDUFC2"	"Oxidative phosphorylation"
"529"	"hsa00190"	"4719"	"NDUFS1"	"Oxidative phosphorylation"
"530"	"hsa00190"	"4720"	"NDUFS2"	"Oxidative phosphorylation"
"531"	"hsa00190"	"4722"	"NDUFS3"	"Oxidative phosphorylation"
"532"	"hsa00190"	"4723"	"NDUFV1"	"Oxidative phosphorylation"
"533"	"hsa00190"	"4724"	"NDUFS4"	"Oxidative phosphorylation"
"534"	"hsa00190"	"4725"	"NDUFS5"	"Oxidative phosphorylation"
"535"	"hsa00190"	"4726"	"NDUFS6"	"Oxidative phosphorylation"
"536"	"hsa00190"	"4728"	"NDUFS8"	"Oxidative phosphorylation"
"537"	"hsa00190"	"4729"	"NDUFV2"	"Oxidative phosphorylation"
"538"	"hsa00190"	"4731"	"NDUFV3"	"Oxidative phosphorylation"
"539"	"hsa00190"	"479"	"ATP12A"	"Oxidative phosphorylation"
"540"	"hsa00190"	"495"	"ATP4A"	"Oxidative phosphorylation"
"541"	"hsa00190"	"496"	"ATP4B"	"Oxidative phosphorylation"
"542"	"hsa00190"	"498"	"ATP5F1A"	"Oxidative phosphorylation"
"543"	"hsa00190"	"506"	"ATP5F1B"	"Oxidative phosphorylation"
"544"	"hsa00190"	"50617"	"ATP6V0A4"	"Oxidative phosphorylation"
"545"	"hsa00190"	"509"	"ATP5F1C"	"Oxidative phosphorylation"
"546"	"hsa00190"	"51079"	"NDUFA13"	"Oxidative phosphorylation"
"547"	"hsa00190"	"513"	"ATP5F1D"	"Oxidative phosphorylation"
"548"	"hsa00190"	"51382"	"ATP6V1D"	"Oxidative phosphorylation"
"549"	"hsa00190"	"514"	"ATP5F1E"	"Oxidative phosphorylation"
"550"	"hsa00190"	"515"	"ATP5PB"	"Oxidative phosphorylation"
"551"	"hsa00190"	"516"	"ATP5MC1"	"Oxidative phosphorylation"
"552"	"hsa00190"	"51606"	"ATP6V1H"	"Oxidative phosphorylation"
"553"	"hsa00190"	"517"	"ATP5MC2"	"Oxidative phosphorylation"
"554"	"hsa00190"	"518"	"ATP5MC3"	"Oxidative phosphorylation"
"555"	"hsa00190"	"521"	"ATP5ME"	"Oxidative phosphorylation"
"556"	"hsa00190"	"522"	"ATP5PF"	"Oxidative phosphorylation"
"557"	"hsa00190"	"523"	"ATP6V1A"	"Oxidative phosphorylation"
"558"	"hsa00190"	"525"	"ATP6V1B1"	"Oxidative phosphorylation"
"559"	"hsa00190"	"526"	"ATP6V1B2"	"Oxidative phosphorylation"
"560"	"hsa00190"	"527"	"ATP6V0C"	"Oxidative phosphorylation"
"561"	"hsa00190"	"528"	"ATP6V1C1"	"Oxidative phosphorylation"
"562"	"hsa00190"	"529"	"ATP6V1E1"	"Oxidative phosphorylation"
"563"	"hsa00190"	"533"	"ATP6V0B"	"Oxidative phosphorylation"
"564"	"hsa00190"	"534"	"ATP6V1G2"	"Oxidative phosphorylation"
"565"	"hsa00190"	"535"	"ATP6V0A1"	"Oxidative phosphorylation"
"566"	"hsa00190"	"537"	"ATP6AP1"	"Oxidative phosphorylation"
"567"	"hsa00190"	"539"	"ATP5PO"	"Oxidative phosphorylation"
"568"	"hsa00190"	"54539"	"NDUFB11"	"Oxidative phosphorylation"
"569"	"hsa00190"	"5464"	"PPA1"	"Oxidative phosphorylation"
"570"	"hsa00190"	"55967"	"NDUFA12"	"Oxidative phosphorylation"
"571"	"hsa00190"	"56901"	"NDUFA4L2"	"Oxidative phosphorylation"
"572"	"hsa00190"	"6389"	"SDHA"	"Oxidative phosphorylation"
"573"	"hsa00190"	"6390"	"SDHB"	"Oxidative phosphorylation"
"574"	"hsa00190"	"6391"	"SDHC"	"Oxidative phosphorylation"
"575"	"hsa00190"	"6392"	"SDHD"	"Oxidative phosphorylation"
"576"	"hsa00190"	"64077"	"LHPP"	"Oxidative phosphorylation"
"577"	"hsa00190"	"7381"	"UQCRB"	"Oxidative phosphorylation"
"578"	"hsa00190"	"7384"	"UQCRC1"	"Oxidative phosphorylation"
"579"	"hsa00190"	"7385"	"UQCRC2"	"Oxidative phosphorylation"
"580"	"hsa00190"	"7386"	"UQCRFS1"	"Oxidative phosphorylation"
"581"	"hsa00190"	"7388"	"UQCRH"	"Oxidative phosphorylation"
"582"	"hsa00190"	"84701"	"COX4I2"	"Oxidative phosphorylation"
"583"	"hsa00190"	"8992"	"ATP6V0E1"	"Oxidative phosphorylation"
"584"	"hsa00190"	"90423"	"ATP6V1E2"	"Oxidative phosphorylation"
"585"	"hsa00190"	"9114"	"ATP6V0D1"	"Oxidative phosphorylation"
"586"	"hsa00190"	"9167"	"COX7A2L"	"Oxidative phosphorylation"
"587"	"hsa00190"	"9296"	"ATP6V1F"	"Oxidative phosphorylation"
"588"	"hsa00190"	"9377"	"COX5A"	"Oxidative phosphorylation"
"589"	"hsa00190"	"9550"	"ATP6V1G1"	"Oxidative phosphorylation"
"590"	"hsa00190"	"9551"	"ATP5MF"	"Oxidative phosphorylation"
"591"	"hsa00220"	"100526760"	"ABHD14A-ACY1"	"Arginine biosynthesis"
"592"	"hsa00220"	"1373"	"CPS1"	"Arginine biosynthesis"
"593"	"hsa00220"	"162417"	"NAGS"	"Arginine biosynthesis"
"594"	"hsa00220"	"27165"	"GLS2"	"Arginine biosynthesis"
"595"	"hsa00220"	"2744"	"GLS"	"Arginine biosynthesis"
"596"	"hsa00220"	"2746"	"GLUD1"	"Arginine biosynthesis"
"597"	"hsa00220"	"2747"	"GLUD2"	"Arginine biosynthesis"
"598"	"hsa00220"	"2752"	"GLUL"	"Arginine biosynthesis"
"599"	"hsa00220"	"2805"	"GOT1"	"Arginine biosynthesis"
"600"	"hsa00220"	"2806"	"GOT2"	"Arginine biosynthesis"
"601"	"hsa00220"	"2875"	"GPT"	"Arginine biosynthesis"
"602"	"hsa00220"	"383"	"ARG1"	"Arginine biosynthesis"
"603"	"hsa00220"	"384"	"ARG2"	"Arginine biosynthesis"
"604"	"hsa00220"	"435"	"ASL"	"Arginine biosynthesis"
"605"	"hsa00220"	"445"	"ASS1"	"Arginine biosynthesis"
"606"	"hsa00220"	"4842"	"NOS1"	"Arginine biosynthesis"
"607"	"hsa00220"	"4843"	"NOS2"	"Arginine biosynthesis"
"608"	"hsa00220"	"4846"	"NOS3"	"Arginine biosynthesis"
"609"	"hsa00220"	"5009"	"OTC"	"Arginine biosynthesis"
"610"	"hsa00220"	"84706"	"GPT2"	"Arginine biosynthesis"
"611"	"hsa00220"	"95"	"ACY1"	"Arginine biosynthesis"
"612"	"hsa00230"	"100"	"ADA"	"Purine metabolism"
"613"	"hsa00230"	"100526794"	"NT5C1B-RDH14"	"Purine metabolism"
"614"	"hsa00230"	"10201"	"NME6"	"Purine metabolism"
"615"	"hsa00230"	"102157402"	"AK6"	"Purine metabolism"
"616"	"hsa00230"	"10606"	"PAICS"	"Purine metabolism"
"617"	"hsa00230"	"10621"	"POLR3F"	"Purine metabolism"
"618"	"hsa00230"	"10622"	"POLR3G"	"Purine metabolism"
"619"	"hsa00230"	"10623"	"POLR3C"	"Purine metabolism"
"620"	"hsa00230"	"107"	"ADCY1"	"Purine metabolism"
"621"	"hsa00230"	"10714"	"POLD3"	"Purine metabolism"
"622"	"hsa00230"	"108"	"ADCY2"	"Purine metabolism"
"623"	"hsa00230"	"10846"	"PDE10A"	"Purine metabolism"
"624"	"hsa00230"	"109"	"ADCY3"	"Purine metabolism"
"625"	"hsa00230"	"111"	"ADCY5"	"Purine metabolism"
"626"	"hsa00230"	"11128"	"POLR3A"	"Purine metabolism"
"627"	"hsa00230"	"11164"	"NUDT5"	"Purine metabolism"
"628"	"hsa00230"	"112"	"ADCY6"	"Purine metabolism"
"629"	"hsa00230"	"113"	"ADCY7"	"Purine metabolism"
"630"	"hsa00230"	"114"	"ADCY8"	"Purine metabolism"
"631"	"hsa00230"	"115"	"ADCY9"	"Purine metabolism"
"632"	"hsa00230"	"115024"	"NT5C3B"	"Purine metabolism"
"633"	"hsa00230"	"122481"	"AK7"	"Purine metabolism"
"634"	"hsa00230"	"122622"	"ADSSL1"	"Purine metabolism"
"635"	"hsa00230"	"124583"	"CANT1"	"Purine metabolism"
"636"	"hsa00230"	"131870"	"NUDT16"	"Purine metabolism"
"637"	"hsa00230"	"132"	"ADK"	"Purine metabolism"
"638"	"hsa00230"	"158"	"ADSL"	"Purine metabolism"
"639"	"hsa00230"	"158067"	"AK8"	"Purine metabolism"
"640"	"hsa00230"	"159"	"ADSS"	"Purine metabolism"
"641"	"hsa00230"	"1633"	"DCK"	"Purine metabolism"
"642"	"hsa00230"	"171568"	"POLR3H"	"Purine metabolism"
"643"	"hsa00230"	"1716"	"DGUOK"	"Purine metabolism"
"644"	"hsa00230"	"196883"	"ADCY4"	"Purine metabolism"
"645"	"hsa00230"	"203"	"AK1"	"Purine metabolism"
"646"	"hsa00230"	"204"	"AK2"	"Purine metabolism"
"647"	"hsa00230"	"205"	"AK4"	"Purine metabolism"
"648"	"hsa00230"	"221264"	"AK9"	"Purine metabolism"
"649"	"hsa00230"	"221823"	"PRPS1L1"	"Purine metabolism"
"650"	"hsa00230"	"221830"	"TWISTNB"	"Purine metabolism"
"651"	"hsa00230"	"2272"	"FHIT"	"Purine metabolism"
"652"	"hsa00230"	"22875"	"ENPP4"	"Purine metabolism"
"653"	"hsa00230"	"22978"	"NT5C2"	"Purine metabolism"
"654"	"hsa00230"	"23649"	"POLA2"	"Purine metabolism"
"655"	"hsa00230"	"246721"	"POLR2J2"	"Purine metabolism"
"656"	"hsa00230"	"25885"	"POLR1A"	"Purine metabolism"
"657"	"hsa00230"	"2618"	"GART"	"Purine metabolism"
"658"	"hsa00230"	"26289"	"AK5"	"Purine metabolism"
"659"	"hsa00230"	"270"	"AMPD1"	"Purine metabolism"
"660"	"hsa00230"	"271"	"AMPD2"	"Purine metabolism"
"661"	"hsa00230"	"27115"	"PDE7B"	"Purine metabolism"
"662"	"hsa00230"	"272"	"AMPD3"	"Purine metabolism"
"663"	"hsa00230"	"2766"	"GMPR"	"Purine metabolism"
"664"	"hsa00230"	"2977"	"GUCY1A2"	"Purine metabolism"
"665"	"hsa00230"	"2982"	"GUCY1A1"	"Purine metabolism"
"666"	"hsa00230"	"2983"	"GUCY1B1"	"Purine metabolism"
"667"	"hsa00230"	"2984"	"GUCY2C"	"Purine metabolism"
"668"	"hsa00230"	"2986"	"GUCY2F"	"Purine metabolism"
"669"	"hsa00230"	"2987"	"GUK1"	"Purine metabolism"
"670"	"hsa00230"	"29922"	"NME7"	"Purine metabolism"
"671"	"hsa00230"	"3000"	"GUCY2D"	"Purine metabolism"
"672"	"hsa00230"	"30833"	"NT5C"	"Purine metabolism"
"673"	"hsa00230"	"30834"	"ZNRD1"	"Purine metabolism"
"674"	"hsa00230"	"318"	"NUDT2"	"Purine metabolism"
"675"	"hsa00230"	"3251"	"HPRT1"	"Purine metabolism"
"676"	"hsa00230"	"353"	"APRT"	"Purine metabolism"
"677"	"hsa00230"	"3614"	"IMPDH1"	"Purine metabolism"
"678"	"hsa00230"	"3615"	"IMPDH2"	"Purine metabolism"
"679"	"hsa00230"	"3704"	"ITPA"	"Purine metabolism"
"680"	"hsa00230"	"374659"	"HDDC3"	"Purine metabolism"
"681"	"hsa00230"	"377841"	"ENTPD8"	"Purine metabolism"
"682"	"hsa00230"	"390877"	"LOC390877"	"Purine metabolism"
"683"	"hsa00230"	"471"	"ATIC"	"Purine metabolism"
"684"	"hsa00230"	"4830"	"NME1"	"Purine metabolism"
"685"	"hsa00230"	"4831"	"NME2"	"Purine metabolism"
"686"	"hsa00230"	"4832"	"NME3"	"Purine metabolism"
"687"	"hsa00230"	"4833"	"NME4"	"Purine metabolism"
"688"	"hsa00230"	"4860"	"PNP"	"Purine metabolism"
"689"	"hsa00230"	"4881"	"NPR1"	"Purine metabolism"
"690"	"hsa00230"	"4882"	"NPR2"	"Purine metabolism"
"691"	"hsa00230"	"4907"	"NT5E"	"Purine metabolism"
"692"	"hsa00230"	"50484"	"RRM2B"	"Purine metabolism"
"693"	"hsa00230"	"50808"	"AK3"	"Purine metabolism"
"694"	"hsa00230"	"50940"	"PDE11A"	"Purine metabolism"
"695"	"hsa00230"	"51082"	"POLR1D"	"Purine metabolism"
"696"	"hsa00230"	"51251"	"NT5C3A"	"Purine metabolism"
"697"	"hsa00230"	"51292"	"GMPR2"	"Purine metabolism"
"698"	"hsa00230"	"5136"	"PDE1A"	"Purine metabolism"
"699"	"hsa00230"	"5137"	"PDE1C"	"Purine metabolism"
"700"	"hsa00230"	"5138"	"PDE2A"	"Purine metabolism"
"701"	"hsa00230"	"5139"	"PDE3A"	"Purine metabolism"
"702"	"hsa00230"	"5140"	"PDE3B"	"Purine metabolism"
"703"	"hsa00230"	"5141"	"PDE4A"	"Purine metabolism"
"704"	"hsa00230"	"5142"	"PDE4B"	"Purine metabolism"
"705"	"hsa00230"	"5143"	"PDE4C"	"Purine metabolism"
"706"	"hsa00230"	"5144"	"PDE4D"	"Purine metabolism"
"707"	"hsa00230"	"5145"	"PDE6A"	"Purine metabolism"
